0,773356438
0,773410029
0,773428419
0,773440321
0,773460092
0,773496255
0,774298121
0,774319689
0,774380460
0,774445769
0,774485602
0,774496818
0,774530224
0,774556672
0,774566277
0,774578311
0,774586706
0,774967322
0,775035301
0,775060488
0,775094021
0,775180949
0,775209273
0,775239266
0,775264698
0,775292214
0,775312253
0,775332467
0,775341309
0,775356376
0,775366634
0,775375071
0,775616636
0,775634954
0,775643118
0,775650582
0,775658345
0,775665532
0,775673107
0,775694786
0,775702870
0,775710614
0,775717993
0,775725388
0,775733107
0,775750034
0,775758307
0,775765510
0,775781380
0,775801286
0,775808959
0,775816607
0,775823824
0,775831176
0,775877472
0,775891300
0,775900175
0,775915170
0,775952491
0,775976651
0,776001632
0,776023569
0,776050447
0,776076811
0,776093876
0,776144051
0,776166634
0,776195207
0,776422828
0,776442448
0,776464185
0,776472205
0,776479961
0,776490455
0,776498526
0,776505996
0,776513353
0,776524393
0,776542602
0,776550394
0,776557748
0,776569964
0,776577869
0,776585492
0,776593526
0,776865927
0,776890944
0,776911177
0,776933264
0,776953467
0,777007435
0,777035927
0,777443054
0,777454365
0,777462420
0,777469870
0,777502444
0,777525215
0,777533126
0,777540506
0,778542644
0,778759597
0,779006958
0,779016703
0,779028701
0,779036168
0,779043807
0,780105659
0,780127359
0,780136187
0,780149369
0,780421885
0,780526227
0,780548818
0,780558023
0,780565634
0,780574619
0,780663809
0,780674998
0,780683455
0,780691087
0,780698736
0,780709227
0,780717247
0,780724523
0,780740552
0,780749018
0,783120688
0,783144959
0,783153222
0,783161458
0,783168687
0,783176252
0,783183927
0,783213720
0,783221729
0,783229298
0,783236463
0,783244519
0,783251898
0,783258785
0,783267023
0,783274354
0,783297815
0,783305888
0,783313365
0,783321054
0,783328401
0,783335796
0,783347239
0,784986219
0,785670289
0,785692039
0,785701696
0,785709517
0,785717277
0,785744175
0,785752556
0,785760100
0,785767288
0,785774999
0,785782769
0,785790160
0,785798648
0,785805548
0,785813084
0,785837276
0,785846909
0,785854035
0,785862268
0,785870133
0,785878475
0,785885937
0,785893707
0,785901288
0,785908620
0,785932917
0,785941174
0,785948598
0,785957090
0,785964410
0,785971986
0,785979442
0,785989494
0,786000069
0,786007814
0,786030591
0,786038235
0,786046781
0,786053885
0,786070429
0,786106441
0,786150184
0,786189620
0,786205208
0,786250479
0,786259375
0,786266935
0,786274726
0,786282866
0,786290547
0,786654903
0,786718837
0,786767153
0,786815934
0,786863152
0,786909192
0,786962656
0,787009717
0,787098275
0,787157838
0,787207274
0,787254956
0,787301467
0,787348880
0,787422015
0,787482664
0,787530103
0,787575755
0,787622300
0,787668519
0,787714604
0,787754101
0,787807921
0,787853615
0,787925055
0,787982984
0,788030980
0,788075689
0,788132663
0,788174194
0,788221016
0,788268429
0,788342451
0,788394063
0,788441777
0,788489697
0,788534429
0,788581649
0,788627556
0,788673563
0,788719531
0,788771993
0,788844895
0,788892533
0,788938908
0,788984921
0,789030704
0,789080787
0,789128558
0,789180023
0,789226552
0,789272482
0,789318838
0,789364491
0,789412103
0,789488569
0,789537993
0,789584015
0,789631065
0,789677553
0,789723179
0,789768896
0,789814518
0,789860287
0,789911392
0,789989164
0,790037841
0,790090373
0,790136958
0,790185506
0,790231180
0,790277131
0,790322689
0,790371610
0,790417813
0,790463137
0,790512544
0,790560309
0,790636032
0,790685473
0,790732327
0,790779164
0,790824576
0,790870203
0,790916031
