0,101785923
0,101971859
0,102027485
0,102057987
0,102255772
0,102334442
0,102352468
0,102366449
0,102374465
0,102381986
0,102396495
0,102404186
0,102416479
0,102424288
0,102434595
0,102448830
0,102455308
0,102462414
0,102479707
0,104562299
0,109516907
0,109556090
0,109585970
0,109597367
0,109614008
0,109621631
0,109630158
0,109654087
0,109663185
0,109670938
0,109707118
0,109716656
0,109724226
0,109731437
0,109738654
0,109745585
0,109761752
0,109769353
0,109777359
0,109784114
0,109791295
0,109806668
0,109814564
0,109822967
0,109831058
0,109838911
0,109854255
0,109866473
0,109874043
0,109881250
0,109899289
0,109906582
0,109914942
0,109923177
0,109930882
0,109948249
0,109956525
0,109994700
0,110004357
0,110011973
0,110030547
0,110038527
0,110045981
0,110054235
0,110061816
0,110069564
0,110087061
0,110095520
0,110103070
0,110111139
0,110118419
0,110127203
0,110147386
0,110156173
0,110165019
0,110174382
0,110182615
0,110200890
0,110208495
0,110217182
0,110224725
0,110260057
0,110285506
0,110304973
0,110313993
0,110321951
0,110324994
0,110332576
0,110340053
0,110347311
0,110366258
0,110375136
0,110382832
0,110391177
0,110398804
0,110417338
0,110439377
0,110448106
0,110455136
0,110462799
0,110469965
0,110477420
0,110485675
0,110507808
0,110516076
0,110523725
0,110530839
0,110538299
0,110545974
0,110553456
0,110561069
0,110582747
0,110591658
0,110599128
0,110607308
0,110614179
0,110622845
0,110630046
0,110654405
0,110661926
0,110669347
0,110677733
0,110742974
0,110761117
0,110769483
0,110776848
0,110809596
0,110818713
0,110826792
0,110835536
0,110844777
0,110869072
0,110876948
0,110885278
0,110892696
0,110901034
0,110909509
0,110916940
0,110940607
0,110955358
0,110963055
0,110970201
0,110977223
0,110984643
0,110992155
0,111000812
0,111024170
0,111032262
0,111040265
0,111047647
0,111055808
0,111064026
0,111071615
0,111079175
0,111102929
0,111111581
0,111119077
0,111126810
0,111135125
0,111142530
0,111149850
0,111173610
0,111181350
0,111188571
0,111225048
0,111235062
0,111243387
0,111251208
0,111258750
0,111266014
0,111274222
0,111298080
0,111305843
0,111313221
0,111321145
0,111329665
0,111337059
0,111345612
0,111353988
0,111377276
0,111385055
0,111393338
0,111400797
0,111408244
0,111415765
0,111423856
0,111431474
0,111456186
0,111464303
0,111471885
0,111480081
0,111506458
0,111538270
0,111546257
0,111554765
0,111562190
0,111569484
0,111577924
0,111586074
0,111596265
0,111603799
0,111634405
0,111641973
0,111650595
0,111657815
0,111666217
0,111673282
0,111681732
0,111689062
0,111697111
0,111728413
0,111739129
0,111745021
0,111752509
0,111761016
0,111768612
0,111776969
0,111784639
0,111792058
0,111823751
0,111831324
0,111838959
0,111846231
0,111857110
0,111865503
0,111873492
0,111882015
0,111890010
0,111921506
0,111949135
0,111959439
0,111968172
0,111976237
0,111985863
0,111994768
0,112004170
0,112037416
0,112045313
0,112053318
0,112061876
0,112076285
0,112107817
0,112115813
0,112124042
0,112131590
0,112141714
0,112150416
0,112160335
0,112167901
0,112175351
0,112183016
0,112191733
0,112224304
0,112232066
0,112240599
0,112249279
0,112257984
0,112265478
0,112321929
0,112332493
0,112340092
0,112372673
0,112379993
0,112387728
0,112395280
0,112403683
0,112410966
0,112419005
0,112426696
0,112435357
0,112443628
0,112476354
0,112485206
0,112493496
0,112502417
0,112509570
0,112517766
0,112528917
0,112536595
0,112569686
0,112577676
0,112585984
0,112594185
0,112602376
0,112610192
0,112618278
0,112626563
0,112634834
0,112642471
0,112682584
0,112691451
0,112699563
0,112707110
0,112715254
0,112723334
0,112731747
0,112738757
0,112746133
0,112753917
0,112785763
0,112794036
0,112801643
0,112809218
0,112816848
0,112824192
0,112832693
0,112840095
0,112848296
0,112855751
0,112864097
0,112871775
0,112905000
0,112925303
0,112933586
0,112941370
0,112948996
0,112956445
0,112964593
0,112973641
0,112981193
0,113013882
0,113022706
0,113032278
0,113039939
0,113052031
0,113058933
0,113066791
0,113075288
0,113083760
0,113118090
0,113126414
0,113134169
0,113141380
0,113149359
0,113156572
0,113164586
0,113173629
0,113182083
0,113191045
0,113198613
0,113232546
0,113240919
0,113265237
0,113275075
0,113284049
0,113291895
0,113336032
0,113345145
0,113353311
0,113361209
0,113369640
0,113377400
0,113385125
0,113393706
0,113401164
0,113409921
0,113418093
0,113427190
0,113460288
0,113469395
0,113477036
0,113485396
0,113496804
0,113504452
0,113512875
0,113520581
0,113530813
0,113539887
0,113546947
0,113581916
0,113591243
0,113599772
0,113610533
0,113616066
0,113624462
0,113636121
0,113645589
0,113681025
0,113689950
0,113698622
0,113706420
0,113714138
0,113723992
0,113772486
0,113820167
0,113828563
0,113836829
0,113844494
0,113851897
0,113859403
0,113867018
0,113874329
0,113881415
0,113888727
0,113896226
0,113909443
0,113917622
0,113925902
0,113970981
0,113979980
0,113987189
0,113995571
0,114007070
0,114015462
0,114025478
0,114035108
0,114043714
0,114051362
0,114058671
0,114065508
0,114072832
0,114118833
0,114127857
0,114135160
0,114143467
0,114151356
0,114159640
0,114167024
0,114174463
0,114183163
0,114192054
0,114199274
0,114208589
0,114217459
0,114266814
0,114274855
0,114282280
0,114290810
0,114299496
0,114307243
0,114314765
0,114323484
0,114336735
0,114345460
0,114353253
0,114360869
0,114407199
0,114415094
0,114422424
0,114429779
0,114437402
0,114444881
0,114453582
0,114461125
0,114469879
0,114477392
0,114488227
0,114502161
0,114512581
0,114521073
0,114569236
0,114578327
0,114586874
0,114594310
0,114603337
0,114610616
0,114621562
0,114629016
0,114637822
0,114646374
0,114654103
0,114662680
0,114711917
0,114721023
0,114730173
0,114737963
0,114746058
0,114753509
0,114762047
0,114770519
0,114778743
0,114786344
0,114793791
0,114805780
0,114809551
0,114816856
0,114824775
0,114873788
0,114881718
0,114895730
0,114906814
0,114915407
0,114923321
0,114932295
0,114940095
0,114947782
0,114956769
0,114966656
0,114975024
0,114983757
0,115033648
0,115041682
0,115049434
0,115058075
0,115065726
0,115074715
0,115082127
0,115090931
0,115099756
0,115107326
0,115115520
0,115124195
0,115133011
0,115143765
0,115193506
0,115202976
0,115210451
0,115219200
0,115226859
0,115234399
0,115242834
0,115250834
0,115258225
0,115265469
0,115274155
0,115281780
0,115290223
0,115297318
0,115305202
0,115314046
0,115362767
0,115371321
0,115380647
0,115390555
0,115401031
0,115408582
0,115415706
0,115423468
0,115430631
0,115438115
0,115447183
0,115456908
0,115468983
0,115477744
0,115529377
0,115538884
0,115546728
0,115555015
0,115562619
0,115570255
0,115578074
0,115585692
0,115594359
0,115601912
0,115610362
0,115617789
0,115626581
0,115634119
0,115643413
0,115694544
0,115703102
0,115711392
0,115719788
0,115727578
0,115735575
0,115742922
0,115751800
0,115760311
0,115767477
0,115776255
0,115783967
0,115792975
0,115800497
0,115808191
0,115859615
0,115868542
0,115883529
0,115891577
0,115900042
0,115907697
0,115916407
0,115923767
0,115935838
0,115952157
0,115958312
0,115966985
0,115975153
0,115986571
0,116037083
0,116045122
0,116052530
0,116061229
0,116069988
0,116077674
0,116087330
0,116095782
0,116103271
0,116112077
0,116119568
0,116126949
0,116134224
0,116142080
0,116150743
0,116157016
0,116220334
0,116228740
0,116236871
0,116242266
0,116251290
0,116259087
0,116264834
0,116272541
0,116279931
0,116285734
0,116294777
0,116301969
0,116307674
0,116315063
0,116322355
0,116330808
0,116339105
0,116346764
0,116355183
0,116362728
0,116414313
0,116425275
0,116433854
0,116442075
0,116449758
0,116457437
0,116466278
0,116473734
0,116482113
0,116489594
0,116498888
0,116506471
0,116514621
0,116523420
0,116532289
0,116540784
0,116593191
0,116601174
0,116609615
0,116619063
0,116626763
0,116635233
0,116643836
0,116651415
0,116658433
0,116666859
0,116674509
0,116683078
0,116691535
0,116698835
0,116707275
0,116757838
0,116765945
0,116773289
0,116780743
0,116788317
0,116795933
0,116803078
0,116810821
0,116818307
0,116827448
0,116835118
0,116842905
0,116851864
0,116867917
0,116877232
0,116891293
0,116900930
0,116955524
0,116964415
0,116973161
0,116980650
0,116991205
0,117000101
0,117007625
0,117016072
0,117023693
0,117031000
0,117039146
0,117046881
0,117053582
0,117060902
0,117068239
0,117077137
0,117084972
0,117092740
0,117145206
0,117153574
0,117130374
0,117183329
0,117159652
0,117168076
0,117176912
0,117184508
0,117191808
0,117200412
0,117207764
0,117216414
0,117224315
0,117236184
0,117244818
0,117253310
0,117305520
0,117313386
0,117321027
0,117328391
0,117342016
0,117351998
0,117359239
0,117367141
0,117374515
0,117381922
0,117389650
0,117398478
0,117407029
0,117414577
0,117423118
0,117430648
0,117438137
0,117446601
0,117454600
0,117506949
0,117515206
0,117523341
0,117531001
0,117538926
0,117547180
0,117554508
0,117563137
0,117571866
0,117580849
0,117589498
0,117596786
0,117605140
0,117613000
0,117620407
0,117636292
0,117689762
0,117702020
0,117709912
0,117718389
0,117726825
0,117738771
0,117747716
0,117757854
0,117765445
0,117774241
0,117782096
0,117794600
0,117802223
0,117820560
0,117831614
0,117842502
0,117850470
0,117903066
0,117911491
0,117919132
0,117926499
0,117936640
0,117945693
0,117953373
0,117964928
0,117972626
0,117981144
0,117992478
0,118001538
0,118009917
0,118023894
0,118031737
0,118043927
0,118051312
0,118060275
0,118116330
0,118245469
0,118320007
0,118328606
0,118335912
0,118343535
0,118350645
0,118357696
0,118364849
0,118372091
0,118379340
0,118387694
0,118395992
0,118403087
0,118411227
0,118419212
0,118426766
0,118434706
0,118442809
0,118449547
0,118457186
0,118465163
0,118472352
0,118481712
0,118557193
0,118566088
0,118573414
0,118581391
0,118588887
0,118595985
0,118604300
0,118612716
0,118621049
0,118628289
0,118635363
0,118642990
0,118649786
0,118656840
0,118664379
0,118671582
0,118678608
0,118685798
0,118693041
0,118700279
0,118712832
0,118721174
0,118797579
0,118812444
0,118821184
0,118829280
0,118836219
0,118844209
0,118852752
0,118859686
0,118867911
0,118875184
0,118884791
0,118892982
0,118900185
0,118907467
0,118918288
0,118925820
0,118932993
0,118940122
0,118950155
0,118957676
0,118966022
0,118973649
0,118985123
0,119062437
0,119074701
0,119083662
0,119095538
0,119103527
0,119112205
0,119119929
0,119131448
0,119139761
0,119151117
0,119160874
0,119172146
0,119182020
0,119190294
0,119197878
0,119208149
0,119215561
0,119222534
0,119229961
0,119236977
0,119246871
0,119254520
0,119335281
0,119346571
0,119355299
0,119365483
0,119374067
0,119381738
0,119388901
0,119398924
0,119407286
0,119414778
0,119425941
0,119434312
0,119442249
0,119449809
0,119463146
0,119472080
0,119482074
0,119490804
0,119498054
0,119506234
0,119517310
0,119524725
0,119536520
0,119616053
0,119627531
0,119635842
0,119646425
0,119654907
0,119662256
0,119669331
0,119679385
0,119686855
0,119693958
0,119701172
0,119711140
0,119718621
0,119725343
0,119732846
0,119747336
0,119755865
0,119764032
0,119774845
0,119783704
0,119801325
0,119809794
0,119819967
0,119900189
0,119912600
0,119920396
0,119931202
0,119938917
0,119949863
0,119957700
0,119965266
0,119972315
0,119983831
0,119991546
0,119998752
0,120006284
0,120016347
0,120023975
0,120031187
0,120038082
0,120049717
0,120058569
0,120065025
0,120071855
0,120082241
0,120089943
0,120100999
0,120108742
0,120115668
0,120126925
0,120207510
0,120230334
0,120240320
0,120247552
0,120255862
0,120266163
0,120273743
0,120282136
0,120292299
0,120300711
0,120308946
0,120319012
0,120326663
0,120334902
0,120345855
0,120353604
0,120361759
0,120372692
0,120389666
0,120398529
0,120482768
0,120494496
0,120502329
0,120510681
0,120518794
0,120528945
0,120537188
0,120547264
0,120555216
0,120563480
0,120570784
0,120580552
0,120588900
0,120596993
0,120608679
0,120616841
0,120626787
0,120634620
0,120641827
0,120648801
0,120655885
0,120662992
0,120673180
0,120681016
0,120688027
0,120700393
0,120790011
0,120802601
0,120810812
0,120818407
0,120829426
0,120838151
0,120848949
0,120856529
0,120867365
0,120875023
0,120883028
0,120891296
0,120901556
0,120909967
0,120921161
0,120928834
0,120936208
0,120946513
0,120954985
0,120960700
0,120968695
0,120978628
0,121068104
0,121080123
Main cleanup underway
Main cleanup completed
Main.onExit code is 0
InputNotify being disposed
SystemTick cancelled
Exiting terminal but can't cancel UI timer
